    0.274873     1.660874     3.041734     4.439047
    2.120991     2.721678     2.408538     4.764490
    1.352470     1.346002     3.164978     4.956695
    0.328110     0.539100     0.000000     0.749168
    1.440052     1.148544     3.047743     3.899705
    0.100510     1.069672     2.593727     3.500614
    0.580080     1.712066     2.085478     4.233373
    0.357350     1.078272     2.956019     2.960833
    0.983762     3.643847     4.155737     5.427573
    1.675068     1.937311     3.930709     3.817256
    3.590731     4.362816     6.674256    10.865875
    1.762751     1.549155     3.984782     6.561307
    1.578495     1.139480     1.767592     3.457941
    1.762679     1.082623     2.652859     5.735515
    1.017291     2.302783     4.926668     5.042176
    2.586028     3.163702     4.379067     6.271519
    0.905791     1.950397     2.372344     2.553827
    0.000000     1.287666     1.401786     2.767077
    1.402286     2.907877     1.591567     4.329142
    0.000000     1.316820     0.000000     2.577353
    0.553528     1.576915     1.479100     3.665690
    0.000000     0.053851     2.637070     2.726739
    1.233081     2.994044     2.940706     3.784301
    0.063482     2.497482     1.443525     4.989878
    0.250584     2.028972     2.800130     3.428537
    0.000000     0.401466     0.000000     2.131549
    0.000000     1.656740     1.577130     3.581600
    0.169334     1.900708     3.309181     5.552650
    0.979354     1.574040     0.000000     0.868523
    0.469385     0.000000     0.000000     0.000000
    0.000000     0.115029     3.179005     3.823860
    0.512639     2.387353     3.924774     4.514422
    0.000000     0.694611     1.800650     1.934637
    0.000000     0.000000     0.378662     1.285149
    0.398153     0.690850     1.911294     3.411118
    1.222704     1.233873     3.338903     5.169823
    0.000000     1.371772     2.576783     3.300828
    1.273514     1.490307     1.163521     2.207609
    0.113400     2.575306     2.270996     4.242588
    0.000000     0.248853     0.762478     0.731260
    0.000000     0.000000     0.000000     0.600108
    0.000000     0.508134     1.470427     0.472739
    0.000000     0.018227     2.219827     3.919499
    1.104532     1.764701     3.181815     2.937323
    0.068673     3.559975     3.704052     6.554345
    1.078983     1.689048     1.711382     3.923110
    1.972667     3.003014     4.940504     6.294825
    2.488611     2.742317     2.856339     3.204736
    0.635388     3.368991     4.134329     5.897375
    1.233995     2.676807     4.906805     6.477159
    1.050033     2.260866     4.709025     6.123322
    0.000000     0.000000     0.000000     0.000000
    1.316894     1.006411     0.541936     1.479397
    1.461079     2.773948     4.426518     6.618445
    0.995316     4.265636     5.082847     5.568562
    3.406232     4.965910     5.868290     6.303903
    0.000000     1.345573     0.810171     0.241749
    1.785304     1.390320     3.345844     4.597105
    0.858092     1.978459     0.816699     2.225645
    0.025112     1.029031     3.206152     4.252542
    1.723683     0.000000     1.514311     1.954810
    0.000000     2.363551     4.105741     5.932672
    0.304802     2.246190     3.022640     5.440473
    1.014057     3.888567     3.671469     7.917240
    0.000000     0.000000     0.612958     0.897787
    1.417312     2.075544     3.001796     3.297859
    0.310859     2.163846     2.403904     3.964182
    1.036645     0.024872     1.380769     3.359437
    0.607228     2.018762     3.599522     3.635873
    0.094664     0.162721     1.572482     3.518279
    2.072010     2.796259     4.667667     4.601346
    0.772234     2.889096     2.756048     4.368422
    1.086276     2.315738     2.034666     5.959069
    0.587696     2.397556     1.527582     2.293195
    2.700651     4.142177     5.193309     6.939941
    0.199201     0.476101     4.231824     5.023609
    0.000000     0.000000     0.626582     0.000000
    1.276237     1.835918     3.008130     3.565548
    3.680123     2.798800     2.716022     3.497797
    0.000000     2.211558     3.578521     3.851342
    0.000000     0.242579     0.330886     2.124427
    1.112749     2.804577     4.282751     5.204781
    1.148276     2.572161     4.989810     4.681162
    1.215144     3.603451     4.314772     6.087820
    1.629085     1.342199     3.851311     4.574602
    0.249230     0.266152     0.134347     2.488573
    1.179445     2.126902     3.365419     3.645246
    1.835686     1.075415     0.603579     1.580381
    0.000000     0.236059     0.164820     1.996169
    0.000000     0.000000     0.000000     0.264442
    0.764752     0.043671     0.999748     0.783861
    0.645023     1.635072     1.624576     4.437836
    1.047442     0.811080     1.887728     3.887030
    0.732992     0.000000     1.561359     3.815045
    0.065426     0.000000     0.208639     1.126438
    0.464986     1.863358     4.176613     5.526930
    0.000000     1.210211     3.694126     3.850607
    0.805979     4.485130     3.766988     5.779915
    1.082861     1.122153     4.611436     5.609967
    0.217897     2.418261     2.390937     4.900199
    0.000000     0.000000     0.601827     0.378665
    0.000000     0.211619     2.205252     3.300387
    0.000000     0.597533     1.291898     0.700577
    1.878060     1.698080     3.158527     3.603606
    1.406213     3.241682     2.382116     3.808833
    0.000000     0.000000     0.000000     0.000000
    0.000000     0.000000     0.219545     1.115468
    1.123694     2.860422     5.347052     5.683858
    2.904490     3.329194     5.186056     7.862346
    0.023086     0.839379     0.971851     1.732025
    1.467424     0.432755     3.851918     4.166338
    2.508496     2.393143     5.066155     6.086910
    0.014686     0.449296     0.327647     2.387614
    0.000000     1.104790     2.037689     3.596825
    0.000000     0.000000     0.002720     0.659247
    2.707877     3.803224     5.192593     7.080310
    0.000000     3.546344     3.526814     5.263200
    0.000000     1.380912     2.039708     2.929072
    0.000000     0.944557     2.083801     2.486284
    0.298523     1.747965     2.926567     3.148394
    0.411033     3.505456     3.638301     3.186169
    0.000000     1.914710     0.987595     3.023780
    0.885100     0.988110     1.463219     3.725887
    0.000000     0.659278     0.580748     1.881495
    0.539717     1.051906     1.470477     1.691734
    2.704876     4.686918     4.533872     6.726942
    2.954070     3.428885     4.558931     5.502379
    1.317105     1.513271     4.524598     6.654839
    0.000000     3.120559     4.342898     5.358410
    0.000000     0.000000     1.423929     3.432572
    0.548984     1.163620     2.970384     2.343487
    0.487132     0.849154     3.003002     3.489824
    0.558446     3.708468     4.605881     6.556775
    0.000000     2.231740     1.255388     2.397319
    2.315444     1.024955     3.703129     4.898256
    0.736950     0.603598     0.795423     0.170032
    0.997074     1.982934     1.420419     1.842974
    1.668086     2.041926     2.547319     4.340725
    0.058940     1.401684     2.946895     3.117628
    1.789810     2.211541     0.694372     0.000000
    0.648888     2.369361     4.091015     4.699347
    0.000000     0.000000     0.079249     0.000000
    2.356440     0.264960     1.651250     1.186469
    0.000000     0.000000     0.000000     0.000000
    0.022779     0.477045     1.188145     4.404578
    0.000000     1.425228     3.309000     4.852055
    0.000000     0.784136     2.176772     3.048519
    0.000000     0.325021     0.000000     0.000000
    0.506397     0.000000     0.681217     2.072116
    0.000000     0.000000     2.013255     2.589687
    1.413949     1.456117     3.655133     3.550112
    0.000000     3.946621     3.744802     5.139366
    0.198661     1.916030     2.925914     3.396471
    0.000000     1.081952     2.312745     3.137409
    0.622177     2.806594     4.654920     4.188192
    0.851234     1.977883     3.288629     4.571756
    1.468098     1.189319     2.430055     2.885878
    0.801621     1.623058     2.321632     3.030846
    0.000000     1.562350     3.367290     3.131062
    1.402336     3.775284     5.062592     8.685305
    0.056005     0.307553     2.549096     3.073415
    0.000000     0.001193     0.000000     2.804428
    0.438266     2.374374     1.847323     2.405051
    2.742252     2.434333     4.027990     4.506997
    0.129449     1.431965     4.301420     6.085788
    1.243351     3.932490     5.273758     5.144395
    2.747591     3.151064     5.205827     6.419531
    3.741726     3.444310     5.315832     6.559854
    0.000000     0.468048     0.944864     0.622461
    0.541457     3.057892     3.824474     4.467598
    0.938616     0.958021     3.769469     3.989150
    0.048450     0.835023     3.471949     4.383136
    0.018235     1.213540     0.000000     3.100626
    0.000000     2.522898     2.876396     4.432596
    0.000000     1.468983     2.921336     3.961497
    0.000000     1.101726     0.672788     2.061150
    0.000000     0.711745     1.182395     1.908571
    0.572429     2.046202     1.983783     3.049139
    0.356088     2.339743     4.380267     5.934246
    0.068217     1.723227     1.572214     3.990205
    1.535826     4.052980     5.855582     5.473633
    0.000000     1.576277     2.416807     2.704075
    0.000000     0.095880     1.275154     3.626675
    0.000000     1.319206     1.283210     2.739863
    2.157425     3.421720     4.172733     5.587405
    0.000000     0.390477     2.181448     4.887876
    0.426251     1.371881     2.688914     4.021553
    0.244360     0.000000     0.000000     1.613650
    0.000000     1.352759     3.790287     4.648029
    0.576099     0.472516     1.279164     3.189044
    0.000000     1.653547     2.901059     3.897017
    0.000000     0.579596     1.784815     2.623781
    1.422408     2.849486     4.024882     5.762741
    1.811283     3.774457     2.739769     4.007156
    0.481988     3.284834     3.961942     6.303016
    0.000000     0.764038     1.382556     3.163237
    1.226595     1.930274     4.408636     6.537504
    0.000000     0.000000     1.051622     0.000000
    0.614829     1.641868     3.735088     4.084021
    0.000000     0.165577     1.197347     2.063227
    0.000000     0.518656     1.911020     3.279813
    0.594399     3.075078     4.334468     5.767579
    0.156932     0.094003     2.752565     3.111040
    0.000000     1.684670     4.706150     6.010694
    2.026037     2.991006     2.623720     4.256011
    1.498635     2.704836     3.447693     6.180051
    0.766000     1.219472     3.520989     4.863813
    1.838824     1.253753     2.726258     3.213123
    2.595685     3.719354     4.705899     6.746568
    1.743392     2.663971     3.790522     4.232284
    2.458228     2.940571     4.668134     5.651943
    1.252895     2.920742     2.360884     2.400138
    0.184399     0.552967     2.297104     3.843923
    0.126068     0.966766     2.108105     2.871692
    1.483419     2.488595     2.595757     2.402378
    1.516919     1.192601     3.231079     3.833774
    2.694750     2.888977     6.676506     5.878899
    0.000000     0.173117     0.330504     1.921611
    0.576944     1.530270     4.778188     3.945667
    0.000000     1.643770     3.266173     4.167225
    0.000000     2.159976     2.558973     3.615773
    0.000000     0.259569     0.179649     1.718421
    0.328629     2.315390     3.288578     5.817665
    2.117104     3.498551     2.774338     4.233970
    0.039695     0.332239     1.370291     1.470763
    1.048722     2.989268     3.446382     3.446417
    0.000000     1.121477     2.700506     3.342877
    0.000000     0.000000     0.000000     1.159940
    0.000000     0.822271     0.943186     1.676049
    0.000000     1.733775     1.884822     3.900132
    2.821325     4.580286     6.378871     7.361186
    0.519357     3.379118     4.660600     6.053928
    1.089812     3.715763     3.435813     3.329313
    0.036705     0.000000     1.401331     1.012443
    0.682324     2.066467     2.176915     5.587976
    1.019109     3.381069     4.440177     4.247328
    0.930250     1.581000     1.889005     4.544478
    1.819763     3.823388     2.737745     5.805165
    1.588649     2.666474     4.621200     8.019104
    0.000000     0.362364     0.793043     1.574363
    0.000000     0.000000     0.000000     0.079231
    0.719815     0.000000     1.713855     3.388204
    0.000000     0.000000     1.381317     1.344787
    2.120761     2.427996     3.264707     3.267626
    0.000000     3.388157     1.737552     7.105099
    1.786162     1.642034     1.838412     3.236658
    0.690432     0.046368     1.514246     2.429985
    0.509857     2.244141     1.651066     0.804020
    0.405800     1.462586     4.737848     6.373206
    2.020410     3.113430     5.376302     7.427536
    0.603441     3.032587     5.455416     5.787786
    0.000000     0.000000     0.945602     3.532163
    0.000000     1.647570     1.762832     2.204968
    0.995841     1.711928     4.204261     5.438678
    0.000000     0.000000     0.000000     0.000000
    0.000000     1.743415     5.597870     7.013447
    1.549385     1.592309     1.713116     2.203827
    0.803178     1.272287     1.940638     3.112838
    0.000000     0.000000     0.000000     0.000000
    0.539341     0.777295     1.310068     3.081782
    1.057547     3.427579     3.488122     4.540332
    2.811960     3.399962     3.842188     5.407266
    0.000000     0.000000     0.000000     1.595411
    0.216027     0.764297     1.486786     2.894335
    0.000000     0.000000     0.000000     0.000000
    0.000000     0.288763     1.549188     3.372877
    0.000000     0.878747     0.000000     0.000000
    0.000000     0.000000     1.433000     0.953563
    1.602003     1.764197     1.950418     4.021661
    0.100529     2.267582     2.893416     3.868144
    0.554949     2.191000     4.081388     7.491615
    1.244549     2.255416     3.461262     5.342327
    0.000000     0.000000     1.485429     1.981475
    1.359554     1.693767     1.147691     1.629035
    0.966795     3.301381     2.046195     4.066549
    0.000000     1.236040     1.965555     3.060077
    0.000000     0.000000     1.439855     0.534633
    0.157947     0.126198     0.538524     1.176677
    0.000000     0.418393     2.984372     4.435626
    0.236512     0.338707     0.657356     1.805004
    1.098336     1.608394     3.119701     5.579121
    1.151258     3.517893     5.434411     7.339307
    0.000000     2.794653     2.916361     4.257528
    2.451208     2.323524     3.391848     4.936523
    0.623614     1.801512     1.796427     3.730880
    1.340770     2.283791     6.021888     6.220463
    2.739536     4.091700     5.001172     6.266986
    0.797173     1.313020     2.606205     3.915747
    0.000000     1.335528     1.829168     3.081128
    0.097247     2.065430     3.609442     6.062617
    0.000000     2.359294     4.167186     3.736502
    1.855561     0.718448     2.674326     4.099170
    0.987021     2.415884     3.029579     5.106003
    0.000000     0.000000     4.278388     5.517272
    0.000000     2.881541     3.908197     5.003257
    0.000000     0.439591     1.719667     5.246708
    0.954570     0.655164     1.528467     3.048593
    1.178914     0.835180     2.730456     2.611000
    0.000000     0.408881     0.598489     1.014203
    1.508372     1.789969     4.956911     6.165152
    0.000000     1.229251     1.048089     3.779292
    1.214058     0.115301     1.521178     4.394019
    2.631675     4.902176     3.702199     5.760310
    0.290507     0.000000     0.000000     0.742592
    0.234627     1.191921     0.916582     1.540694
    1.132087     3.220254     3.697374     4.567960
    0.000000     0.742919     0.000000     2.597733
    1.400396     2.343035     5.403075     6.294730
    0.524544     0.000000     0.000000     0.000000
    0.000000     0.909759     1.690134     3.196817
    0.035147     0.956175     0.786671     2.837776
    0.000000     0.785165     2.198860     1.870897
    0.000000     0.399545     2.835057     3.639495
    1.284257     3.519063     5.078456     5.168564
    0.569468     2.749392     4.272052     3.620225
    0.947534     1.478489     2.555388     3.896035
    3.195681     2.478226     3.663016     5.292411
    1.855328     3.130383     4.480789     7.725351
    0.192294     0.000000     0.000000     0.000000
    0.280338     4.281107     4.328382     5.070794
    0.000000     0.000000     1.883497     0.683260
    0.000000     0.000000     0.954990     0.753709
    0.000000     0.000000     0.000000     0.891398
    1.486732     3.007362     3.380692     3.989465
    0.358021     0.000000     0.000000     2.501636
    1.150907     3.030814     3.134708     3.422560
    0.000000     1.549495     0.983511     2.957883
    0.000000     1.591226     0.560458     1.704399
    1.497624     2.163985     4.250026     5.404048
    2.931489     2.634035     3.780894     7.792435
    0.280381     3.231482     3.634399     4.160757
    1.286282     1.676199     3.922988     3.740886
    2.699772     2.970384     3.064875     5.495478
    0.565591     1.542204     3.144405     3.414379
    3.372644     3.229331     4.520928     6.214959
    0.000000     0.000000     2.888130     2.559381
    1.316574     0.539654     0.961390     3.028843
    0.000000     2.341218     2.038471     2.469236
    1.126809     3.451244     3.665847     4.680732
    0.000000     1.071743     2.084596     4.167608
