17955	5	1	2	6	7	0
17955	4	1	1	7	7	0
17955	5	1	2	7	8	0
17955	1	1	1	8	7	0
17955	5	1	2	6	7	0
17955	4	1	2	7	7	0
18765	1	-999	-999	-999	-999	0
19733	1	-999	-999	-999	-999	0
19733	2	-999	-999	-999	-999	0
19733	1	-999	-999	-999	-999	0
19733	1	-999	-999	-999	-999	0
19733	1	-999	-999	-999	-999	0
19733	1	-999	-999	-999	-999	0
19733	2	-999	-999	-999	-999	0
19733	1	-999	-999	-999	-999	0
19733	1	-999	-999	-999	-999	0
19733	1	-999	-999	-999	-999	0
19733	1	-999	-999	-999	-999	0
19733	1	-999	-999	-999	-999	0
19733	1	-999	-999	-999	-999	0
19733	1	-999	-999	-999	-999	0
19733	2	-999	-999	-999	-999	0
19733	1	-999	-999	-999	-999	0
19733	1	2	2	3	7	0
19733	1	1	2	5	6	0
19733	1	2	2	3	8	0
19733	1	1	1	4	6	0
19733	1	2	2	1	6	0
19733	1	2	2	4	6	0
19733	1	1	2	5	6	0
19733	1	2	2	3	6	0
19733	1	2	2	4	5	0
19733	1	1	1	7	6	0
19733	1	2	2	5	5	0
19733	1	1	1	6	6	0
19733	1	2	2	5	5	0
19733	3	2	2	4	6	0
19733	1	1	1	7	7	0
21952	1	-999	-999	-999	-999	1
21952	1	-999	-999	-999	-999	1
21952	1	-999	-999	-999	-999	1
21952	1	-999	-999	-999	-999	1
21952	1	-999	-999	-999	-999	1
21952	1	-999	-999	-999	-999	1
21952	1	-999	-999	-999	-999	1
21952	1	-999	-999	-999	-999	1
21952	1	-999	-999	-999	-999	1
21952	1	-999	-999	-999	-999	1
21952	1	-999	-999	-999	-999	1
21952	2	-999	-999	-999	-999	1
21952	2	-999	-999	-999	-999	1
21952	1	-999	-999	-999	-999	1
21952	1	-999	-999	-999	-999	1
21952	1	-999	-999	-999	-999	1
21952	1	-999	-999	-999	-999	1
21952	1	-999	-999	-999	-999	1
21952	1	-999	-999	-999	-999	1
21952	1	-999	-999	-999	-999	1
21952	1	-999	-999	-999	-999	1
21952	1	-999	-999	-999	-999	1
21952	1	-999	-999	-999	-999	1
21952	1	-999	-999	-999	-999	1
21952	1	-999	-999	-999	-999	1
21952	1	-999	-999	-999	-999	1
21952	2	-999	-999	-999	-999	1
21952	1	-999	-999	-999	-999	1
21952	1	-999	-999	-999	-999	1
21952	1	-999	-999	-999	-999	1
21952	1	-999	-999	-999	-999	1
21952	1	1	1	6	10	1
21952	1	1	1	6	10	1
21952	1	1	2	5	8	1
21952	2	2	2	5	8	1
21952	1	1	2	5	8	1
21952	1	2	2	1	8	1
21952	1	1	1	8	10	1
21952	2	1	1	8	7	1
21952	1	2	2	1	8	1
21952	1	1	2	6	8	1
21952	1	1	1	7	8	1
21952	1	1	1	8	8	1
21952	1	1	2	8	8	1
21952	1	1	1	9	8	1
21952	1	2	1	1	8	1
21952	1	2	2	1	5	1
21952	1	1	1	8	8	1
21952	1	2	1	8	8	1
21952	1	1	1	5	10	1
21952	2	1	1	5	9	1
21952	1	1	2	8	5	1
21952	1	1	1	8	9	1
21952	1	1	1	9	8	1
21952	1	1	1	8	8	1
21952	1	1	2	9	10	1
21952	1	1	1	8	9	1
21952	1	1	2	9	10	1
21952	1	1	1	7	6	1
21952	1	1	2	8	9	1
21952	1	1	1	8	8	1
21952	1	1	1	8	7	1
21952	1	1	1	8	8	1
21952	1	1	1	9	8	1
21952	1	1	2	9	9	1
21952	1	1	1	9	9	1
21952	1	1	1	8	8	1
21952	1	1	1	9	9	1
21952	1	1	1	9	9	1
21952	1	1	1	9	9	1
21952	1	1	1	9	9	1
21952	1	1	1	9	9	1
21952	1	1	1	9	9	1
21952	1	1	2	9	8	1
21952	1	1	2	4	9	1
21952	1	1	1	9	9	1
21952	1	1	1	9	9	1
21952	1	1	1	9	9	1
21952	1	1	1	9	9	1
21952	1	1	1	9	9	1
21952	1	1	1	9	8	1
21952	1	1	1	9	9	1
21952	1	1	1	9	9	1
21952	1	1	1	9	9	1
21952	1	1	1	9	9	1
21952	1	1	1	7	9	1
21952	1	1	1	5	4	1
21952	1	1	1	7	1	1
21952	1	2	1	7	8	1
21952	1	1	1	7	5	1
21952	1	1	1	7	7	1
21952	1	1	1	7	5	1
21952	2	1	2	5	6	1
21952	1	1	1	6	8	1
21952	1	1	2	6	7	1
21952	1	1	2	6	7	1
21952	1	2	1	7	7	1
21952	1	2	1	7	6	1
21952	1	1	2	7	8	1
21952	1	2	1	7	5	1
21952	1	1	2	6	7	1
21952	1	2	1	7	5	1
21952	1	1	1	8	7	1
21952	1	2	2	6	5	1
22118	2	-999	-999	-999	-999	1
22118	1	-999	-999	-999	-999	1
22118	4	-999	-999	-999	-999	1
22118	1	-999	-999	-999	-999	1
22118	3	-999	-999	-999	-999	1
22118	3	-999	-999	-999	-999	1
22118	1	1	1	7	10	1
22829	1	-999	-999	-999	-999	1
22829	1	-999	-999	-999	-999	1
22829	2	-999	-999	-999	-999	1
22829	1	-999	-999	-999	-999	1
22829	2	-999	-999	-999	-999	1
22829	1	-999	-999	-999	-999	1
22829	1	-999	-999	-999	-999	1
22829	1	-999	-999	-999	-999	1
22829	1	-999	-999	-999	-999	1
22829	1	-999	-999	-999	-999	1
22829	1	-999	-999	-999	-999	1
22829	2	-999	-999	-999	-999	1
22829	1	-999	-999	-999	-999	1
22829	1	-999	-999	-999	-999	1
22829	1	-999	-999	-999	-999	1
22829	2	-999	-999	-999	-999	1
22829	1	-999	-999	-999	-999	1
22829	2	-999	-999	-999	-999	1
22829	1	-999	-999	-999	-999	1
22829	1	-999	-999	-999	-999	1
22829	1	-999	-999	-999	-999	1
22829	3	-999	-999	-999	-999	1
22829	1	-999	-999	-999	-999	1
22829	2	-999	-999	-999	-999	1
22829	2	1	2	7	8	1
22829	1	2	2	6	5	1
22829	1	2	2	6	5	1
22829	1	2	2	3	3	1
22829	1	2	2	1	4	1
22829	1	2	2	3	2	1
23325	1	-999	-999	-999	-999	1
23325	2	-999	-999	-999	-999	1
23325	1	-999	-999	-999	-999	1
23325	2	-999	-999	-999	-999	1
23325	1	-999	-999	-999	-999	1
23325	1	-999	-999	-999	-999	1
23325	1	-999	-999	-999	-999	1
23325	1	-999	-999	-999	-999	1
23325	1	1	1	6	6	1
23325	1	1	1	6	6	1
23325	1	1	1	5	5	1
23325	1	2	2	6	6	1
23325	1	1	1	6	6	1
23325	1	1	1	6	6	1
23325	1	1	1	6	6	1
23325	1	1	1	6	6	1
23325	1	1	1	6	6	1
23325	1	1	1	6	6	1
23353	5	-999	-999	-999	-999	1
23353	3	-999	-999	-999	-999	1
23353	2	-999	-999	-999	-999	1
23353	4	-999	-999	-999	-999	1
23353	2	-999	-999	-999	-999	1
23353	2	-999	-999	-999	-999	1
23353	1	-999	-999	-999	-999	1
23353	3	-999	-999	-999	-999	1
23353	2	-999	-999	-999	-999	1
23353	3	-999	-999	-999	-999	1
23353	3	-999	-999	-999	-999	1
23353	6	-999	-999	-999	-999	1
23353	4	-999	-999	-999	-999	1
23353	7	-999	-999	-999	-999	1
