   -0.059473     0.681916    -0.376627     1.597967    -0.518764  1
    2.580636     4.097808     4.158828     5.272507     0.256868  1
    3.522565     5.000520     5.337140     7.923301    -0.782622  2
    4.354607     5.699381     5.883732     8.395706     0.434396  2
    1.008451     2.736364     4.157993     6.690604     1.197058  1
    2.844900     1.129921     3.242389     1.528695     1.385603  1
    4.416104     5.389076     6.615474     8.698589    -0.408741  2
    3.654175     4.751406     6.638916     6.061150    -0.434074  2
    1.240581     1.972679     2.398616     2.517443    -0.887295  2
    2.440983     2.818378     3.099973     1.759284     1.620118  1
    3.692840     3.425618     3.132524     5.293541    -1.853589  2
    3.184272     4.026619     2.496922     3.710243    -1.719090  2
    4.376938     4.488238     4.712974     5.359770    -1.056981  2
    3.520445     3.519448     3.319626     4.033997    -1.559208  2
    2.320133     4.532964     6.054386     4.981694    -0.272706  2
    1.613834     4.234170     3.184671     3.046617    -0.529400  2
    0.822980     0.423221     1.764707     1.092658    -0.253825  1
    2.077600     1.857542     2.023695     1.522025    -0.343951  2
    0.631966     1.270034     2.888573     2.336419     0.087928  1
    0.460236     2.640803     3.159602     4.372156    -0.043447  1
    0.806496     3.161020     2.744754     3.548215     1.451222  1
    1.863801     2.672770     2.477399     4.035659     0.173824  2
    3.031898     2.073585     3.923670     3.400893    -0.378574  2
    2.944466     3.009199     3.456523     3.617659    -0.265186  2
    0.804077    -0.616459     0.102706     1.829029    -0.546854  1
    2.591045     4.631781     3.932817     4.795778     0.911830  1
    1.669958     2.655578     1.342052     1.328868    -1.637585  2
    2.063184     3.500192     4.992354     5.016734    -1.098375  2
   -0.338334     1.417782     0.088124     0.170698     0.955588  1
    2.476958     3.063365     6.276551     7.616048     0.710093  2
    0.465349     2.593673     2.579211     3.822128    -0.696946  1
    1.650768     1.709713     4.286318     5.576020    -1.115703  2
    0.947981     0.998578     0.566120     2.309643    -0.540760  1
    1.639290     3.441634     3.622887     5.100118    -0.750486  1
    1.813821     1.537446     1.808025     4.114723     0.239966  1
    3.807047     3.924677     5.022812     6.846125     0.736876  2
    5.507763     5.985746     7.635172     9.154748    -0.625863  2
    3.221795     3.710451     5.668807     5.769546     1.846719  1
    0.564387     0.726257     1.144347     1.109655     1.064950  1
    1.103043     1.770496     1.414304     4.401114    -0.178687  1
    1.040776     2.147290     1.660322     2.807827    -1.381562  2
    3.088388     4.868325     6.523952     6.589856     0.255799  2
    0.536032     3.190180     4.506988     6.854276     0.192174  2
    1.974960     3.214427     3.595923     3.930038     0.310540  1
    4.831250     4.051303     5.862337     5.860019     1.172740  2
    2.881071     2.739333     3.426150     3.470647    -0.720630  2
    2.837289     4.227409     4.901179     4.942925     0.864190  1
    3.754844     2.976574     4.337368     5.773556     0.569733  2
    0.286583     3.210489     2.999685     3.073904    -1.008662  2
    2.756054     1.213342     1.610216     1.872438     0.310534  1
    5.208274     4.698945     3.837957     5.005327    -1.234012  2
   -0.763843    -1.123120    -1.604768    -0.878574    -1.375876  1
    2.024526     3.070398     3.759828     3.377074    -0.563770  2
    3.003749     3.637350     3.858838     4.765057     0.301007  2
    2.749194     3.673281     3.818123     4.670624    -0.606213  2
    0.910835     2.585876     2.743807     3.476625     1.069624  1
    0.490276     1.176634     1.786255     0.405758    -1.357557  1
   -0.816258     0.248443     1.258715     0.537937    -1.786274  2
    3.880458     3.976206     4.308536     4.632277     0.363704  2
    2.514301     2.849489     3.585393     4.422832    -2.125203  2
    0.330763    -0.256044     2.706243     3.708446     0.612979  1
    3.752620     8.085962    10.982290    11.180484     1.332765  2
    1.284859     3.152151     4.419248     4.830981    -0.579608  2
    1.284313    -0.224688    -0.621332     0.211070    -0.235843  1
   -0.427616     1.128294     0.664479     1.315430    -0.420479  1
    1.913161     2.828598     2.801296     2.588047     0.832688  1
    1.691682     1.532946     2.347770     2.892075     0.351020  2
    0.962746     1.445806     4.066273     4.438428     1.625891  1
    1.797777     2.585319     3.280212     4.042792     0.269343  2
    3.983962     5.837976     5.536752     7.353116     1.975173  2
   -0.960117     0.109372    -0.001147     0.403033    -0.352990  1
    3.683841     4.785337     6.263468     7.489682     0.738091  2
   -0.023817    -0.249150     1.728394     3.599617     1.129300  1
    2.076811     2.643809     3.608256     5.565871    -0.472276  2
    4.163564     4.080090     4.834454     5.379473     0.720493  2
    0.047679     0.842395     0.779171     0.955747    -0.281889  1
    2.837682     3.329277     3.980865     4.377629    -1.147534  2
    1.613401     3.461405     5.016020     4.124489     1.746785  1
    3.500490     1.911738     3.102094     3.301254     0.144642  1
    0.991515     0.499968     0.078097     0.360083    -0.423779  1
    3.623922     2.309663     5.419359     4.876230     1.307967  2
    0.055043     1.082245     1.347648     0.119114    -0.656817  1
    0.824378     2.675854     3.729455     5.635359    -0.039095  2
    0.755147     1.081369     2.706917     4.601339     0.279932  1
   -0.871724     0.475829    -1.366358     0.751455    -0.665349  1
    1.986044     0.346771     1.619285     4.008765    -1.265443  2
    3.012896     1.583992     3.603889     5.643287    -1.308719  2
    0.777599     2.409664     3.568093     3.443601     0.443215  1
    1.918371     3.031890     5.075231     5.213069     0.185945  2
    4.858208     4.006076     5.809462     6.904072     1.219177  1
    2.015756     2.466114     4.829742     3.366672     1.071473  1
    3.309515     4.083708     6.732098     7.409593     0.398308  2
    3.163619     4.222616     4.761072     5.633003     0.879285  1
    3.195376     4.303503     4.177242     6.208974    -0.294317  2
    3.419250     2.254143     2.576117     2.179785    -1.840882  2
   -0.274717     0.670379     0.792964    -0.361599    -0.714480  1
    1.225601     1.180205     3.644169     3.789674    -0.246123  1
    2.345149     2.670712     4.560907     5.383253    -0.615352  2
   -0.114708    -0.305601    -1.205965    -1.481428    -2.115180  1
    1.667801     3.805531     5.191462     6.541020    -0.428714  2
    2.970571     3.469388     3.447825     3.495490    -0.074218  1
    0.645305     2.462374     1.608398     0.838936     1.190830  1
    2.348379     2.636930     3.433110     5.384349    -0.845264  2
    1.244637     3.590371     3.393399     4.993516    -0.658740  2
    0.395025     0.418431     1.179455     0.837414     0.353736  1
    3.394216     3.178293     3.543375     4.881424    -0.325747  2
    1.470636     2.522299     2.493967     2.456507     1.128591  1
    1.966323     2.164476     1.505753     1.348091    -0.156837  2
    3.696732     3.474899     6.066809     5.549532    -0.885195  2
   -0.121671     2.340196     3.355254     3.958366    -0.218554  1
    1.871513     3.641922     3.730190     5.903663     0.291020  1
    2.561675     2.993412     1.536872     1.647931    -0.984785  1
    1.464638     1.614118     0.738854     1.592777     1.184404  1
    2.044527     5.067892     5.435178     5.126744     1.697233  2
    5.569627     7.189436     7.680640     8.669513     1.224398  2
    3.025316     3.403064     3.110734     5.082686     0.479182  1
    3.225267     5.192468     5.489267     5.424431    -0.200921  2
    2.076674     4.193513     3.199078     5.462516     1.756907  1
   -0.099556    -0.076444     1.376279     2.505507    -1.896897  2
    2.869821     4.265944     3.845179     5.474327    -1.370065  2
    3.196621     4.079375     5.959548     7.164891    -0.234949  2
    1.865855     1.505928     1.484842     3.180595     0.520256  2
    0.756426     1.326352     2.553209     2.813207     0.642658  1
    4.056546     3.348624     4.514413     6.867096     0.016007  2
    1.491642     0.691601     2.714975     3.673408     0.400917  1
    2.126396     1.052927     1.376639     1.347928    -2.444456  2
    2.296188     4.220163     4.835543     4.775172     1.955764  1
    0.929327     2.145881     4.755358     5.295021     1.086916  1
    2.091005     3.910864     3.984609     4.915676     1.262776  1
    1.181415     2.528476     3.680030     4.509242     1.171539  1
    5.756120     3.732326     7.072284     6.254654     0.327701  2
   -0.717763     0.743916    -0.189006    -0.780677     0.654555  1
    3.399852     2.492046     3.103304     4.641722    -0.168128  1
    2.612724     1.812787     3.830025     3.817465    -1.279316  2
    3.448515     3.661844     4.523975     6.741760     0.944415  2
    1.446388     0.697275    -0.497584     2.020981     0.167201  1
    3.514621     3.401417     1.968258     2.467324    -0.008826  1
    3.816513     3.554438     4.069071     5.143603    -1.193575  2
    4.338759     5.432341     6.767759     8.263174     2.113891  2
    1.918936     3.161726     3.181449     4.587146    -0.033557  2
    2.597816     4.808616     4.666948     5.284874     0.469455  1
    2.306536     1.653887     2.016439     1.027704    -1.138850  2
    0.400635     3.084907     4.646911     5.982639     1.513629  1
    1.097744     2.192575     3.031660     2.077597    -0.227271  1
    1.308463     1.289666     2.255284     4.257895    -2.163316  2
    0.938278    -0.400785     0.343432     1.114884    -0.328260  1
    4.755471     6.016552     5.978115     7.538457    -0.515115  2
    0.493986     3.908588     3.297652     4.307193     1.114776  2
    2.182596     1.742225     4.545185     5.884934     1.612959  1
    1.887918     1.997594     3.238845     5.526361    -1.604513  2
    2.731151     6.159304     6.430786     8.663434    -0.192513  2
    2.881627     2.500484     2.124760     2.277316    -0.683783  1
   -0.740857     0.426282     2.249982     3.854231     0.440044  1
    3.538645     6.723392     5.872380     6.540825     0.394070  2
    2.829927     1.892750     3.137524     3.492581    -2.505278  2
    4.733676     5.273947     6.541539     6.755488     1.380544  2
   -0.971388     1.182491     2.002116     3.585630     1.126578  1
    0.333004    -0.347095     2.245397     2.883071     0.339999  1
    2.890999     1.575975     2.725227     2.863118    -1.017036  1
    3.972727     6.509710     7.928270     8.876245     0.989752  2
    1.080981     1.571547     2.102343     2.918559     0.094430  1
    2.512317     3.999244     2.226238     3.871381    -0.646300  2
    2.353679     1.859117     2.217780     3.928518     1.082666  1
    2.541396     4.867872     4.787083     6.341802     1.757946  1
    1.305643     3.553503     3.633954     3.956693    -0.062169  1
    3.104099     4.593908     3.015110     5.047736    -0.905827  2
    2.690102     2.638604     3.569162     3.720917    -0.042568  2
    1.064915     2.471740     2.420434     3.219005    -0.220737  2
    0.190965     1.358273     2.971164     3.171321    -0.253625  1
    4.215781     4.929307     7.168332     6.830728     0.577328  2
    3.575031     3.969380     2.724586     2.929831    -1.190188  2
   -0.090738     0.270470     1.241642     0.897475     0.974280  1
    0.657510     1.255392     1.327246     2.521868     0.772731  1
    1.949747     4.071720     3.613467     4.897161     0.038395  1
    1.033710     2.635576     2.432050     2.857191     0.522918  1
   -0.171867     1.167545     0.603694    -0.174883    -0.927763  1
    3.132782     3.213772     4.904291     5.410986     0.210309  2
    1.098847     1.751736     2.225038     3.865401    -0.580419  1
    2.565454     1.586380     1.670014     2.065048    -2.034558  2
    3.336043     4.018274     6.702605     9.231083     1.214918  1
    0.334720     0.821500     0.775221     1.436552     0.605949  1
    2.135907     5.206412     4.788871     5.764570     1.686754  1
    1.735526     1.842216     1.801075     1.474143    -1.362348  1
    0.023519     1.548859     0.413759     1.305524     0.260240  1
    0.503038     1.918714     2.865014     4.785308     0.338507  1
    2.310162     4.161281     4.556416     5.869460     0.042614  2
    4.725486     5.108992     6.291359     6.759096     0.562216  1
    2.699041     5.445174     5.919784     4.718453     0.729763  2
   -3.916269    -2.384403    -1.606339    -0.911006    -1.231810  1
    2.435892     3.301690     3.799111     5.739876     0.931336  1
    0.900494     1.519041     1.493808     0.896152    -0.134488  1
    2.555409     3.749690     4.880089     6.718631    -0.056719  2
    1.240377     0.689210     1.379185     0.154906     0.379319  1
    1.769885     5.392907     7.178050     7.653298     0.076795  2
    1.257480    -0.923934    -1.553254    -1.732049    -0.916888  1
    1.040615     0.253204     1.783110     2.922203    -0.375569  1
    0.554806     2.787342     3.962058     7.000300     1.507905  1
    0.177306     2.900999     2.758630     4.413150     1.529181  1
    4.744261     4.932743     5.301943     4.159721    -0.472443  2
    0.550848     2.441310     0.513642     1.419961    -1.050041  2
    1.628227     4.585685     5.658943     6.586306     0.724013  1
    1.256254     1.973169     3.884881     5.963391     0.280306  1
    2.758884     3.483365     3.645568     3.565081    -1.343564  2
    3.496655     2.488269     5.727203     5.830078    -0.605509  2
    2.519124     1.393030     1.640273     1.178280    -0.132571  1
    1.050794     3.100887     3.525547     5.790925    -0.140860  2
    5.218855     5.111706     4.576734     5.369111    -1.028625  2
    2.362334     3.943406     3.319325     5.723126    -0.619744  2
    2.541906     3.779747     3.857966     6.011794    -1.311188  2
    2.935518     3.727039     3.624996     4.251124    -1.536932  2
    2.607266     3.112343     6.405984     6.662768    -0.014466  2
    2.903352     4.666548     6.165843     7.100720     1.139978  1
    3.838419     3.632588     3.476561     3.496944    -1.181451  2
   -0.947431     0.789464     0.961644     0.039623    -1.497786  1
    2.851426     1.641556     3.361202     3.107997    -1.163830  2
    2.121637     2.263662     2.126045     0.446052    -0.034083  1
    2.035804     3.995265     5.248831     7.356289    -1.259062  2
   -0.730553     1.184991    -0.301186     0.253416    -0.367829  1
    6.368374     6.022210     6.778952     7.885357     0.142594  2
    0.836955     3.033385     3.522139     3.086280    -0.096532  1
    4.105799     4.390695     5.698666     6.194251    -0.440640  2
    1.672316     1.591647     4.938085     6.006509     1.952894  1
    0.412888     2.927467     2.176453     3.130364     0.297296  1
    1.225454     1.897538     3.035980     4.402653    -1.286984  2
    0.965378     2.694530     3.773732     5.425363     0.533311  1
    2.170955     1.643923     3.297417     3.815107     1.162127  1
    3.477043     5.569803     5.017270     5.003270    -0.557600  2
    1.401402     3.536355     1.880469     2.451799    -1.390961  2
    0.997312     2.391083     1.749938     3.034474    -0.720298  2
    3.230482     5.187770     5.490587     4.747676    -0.849877  2
    2.249851     2.388286     3.043823     4.318155     1.214876  1
    2.054245     3.609351     4.944131     3.314570    -1.594601  2
    2.315433     4.163218     5.892375     6.847974     1.405081  2
    5.110800     4.179660     7.528464     7.093663     0.477771  2
    2.194522     2.833146     3.612744     4.054743    -1.054825  2
    3.927449     5.891121     6.815211    10.005397     2.182425  2
    3.530874     2.111657     4.274875     4.994138     1.457739  1
    0.733296    -0.303485     1.879216     1.901087     0.485057  1
    1.452736     3.517815     4.348204     3.054858     0.700229  2
    3.170060     4.631068     5.432980     8.624061    -1.680104  2
   -0.312106     0.119120     0.474609     1.737625     0.879184  1
    2.223788     2.296766     2.392761     3.279484     1.994044  1
   -0.550806    -0.309819    -1.508149    -2.122199    -1.694323  2
    0.907009     3.502313     3.780324     4.666488    -1.015658  2
    1.153594     2.659004     4.151514     5.224096    -1.633425  2
   -1.264658     1.155741     2.037595     1.500353    -0.004880  1
    1.859415     4.195865     2.689970     5.592750    -0.052798  2
    5.359132     5.442884     5.390627     6.449904     0.187745  2
    4.323417     6.192580     4.735182     5.831513    -1.395081  2
    5.723020     5.491796     6.134642     7.491112     0.319887  2
    2.065999     4.411577     3.535162     3.721820     1.066371  1
    3.010560     2.458800     1.686045     3.719659     1.039783  1
    2.066962     2.393352     3.750433     4.712222     0.529094  1
    2.434013     2.795583     5.195037     5.201106     0.741199  2
    2.887473     5.600839     7.655192     9.187584     0.594669  2
    4.825736     4.899524     5.379838     5.316890    -1.125048  2
    2.498945     2.919786     4.060445     3.036913    -0.895553  1
    1.344681     0.534618     0.990078     1.606933    -0.489727  1
    1.051733     1.766654     2.419800     2.819461    -0.473128  1
    0.936525     3.584247     5.543919     5.591828     0.271744  2
    2.509294     2.861385     2.324582     2.651129     0.337370  1
    5.230827     4.489411     3.721083     3.974196    -1.326283  2
   -0.164155     3.208832     2.164148     6.745873     0.778872  1
    1.447463     4.129279     3.136198     6.003427    -0.214282  2
    2.455207     2.448049     6.674356     5.993586     0.009152  2
    3.739587     4.921131     4.701402     7.493199     0.377101  2
    3.933125     4.552061     5.705669     6.953533     0.782122  2
    3.265400     4.090260     5.215068     7.861092     1.992634  1
    4.967100     5.399625     5.176033     8.847615     0.469526  2
    1.461782     1.902321     3.181226     3.092465    -1.090513  2
   -0.008315     1.814395     1.887569     1.304449    -0.796320  1
    2.145203     3.147326     1.684062     2.921821    -1.046374  2
    2.037887     5.043448     6.098344     6.625799     1.590617  1
    0.265762     2.363436     2.871201     5.749550     0.218919  2
    0.246090     0.415270     0.033721     0.611436     0.028821  1
    0.757077     0.175425     0.920728     2.224366     0.113425  1
    0.455667     0.219362    -0.764308     1.600901     0.646032  1
    5.176976     4.517737     4.798822     6.359517    -0.361875  2
    2.300928     3.300931     5.587688     7.444685     0.280986  2
    1.289348     1.983511     3.232170     4.290733    -1.195986  2
    2.148967     4.694881     5.116668     4.285460     0.881005  1
    5.060841     2.998510     3.003894     3.007567    -2.097518  2
    4.374302     3.676105     6.096050     6.985497     0.106135  2
    2.242125     4.738831     5.284293     7.328251    -0.007135  2
    0.342474     0.635168     0.069070     0.436736    -0.584275  1
    1.778250     2.011743     2.732515     3.779167    -0.789048  2
    0.183997     0.609722     2.303054     4.070789     1.174615  1
    4.066821     6.066052     5.020832     6.009670    -0.855763  2
    2.458825     1.520249     1.073092     2.325191    -0.680516  2
    2.300011     3.210091     3.763318     5.718531    -0.053467  1
    1.031140     1.420302     0.889198     0.004541    -0.511291  1
    0.740005     1.948148     3.152074     3.036230    -0.091152  1
    5.461720     6.600131     6.636352     7.376976     0.263742  2
   -0.287926     1.051555     1.193036     1.872369     0.476982  1
    2.877282     2.796711     2.642005     3.785881    -0.382025  2
    0.229326     0.509148     1.774011     2.732887    -0.104576  1
    3.374301     6.199598     7.319113     8.931202     0.661997  2
    3.062412     4.195319     4.585233     5.437563    -0.061031  2
    2.757897     3.074862     4.697895     5.148557    -2.153487  2
    2.780741     2.372691     2.832070     2.106203    -0.849309  2
    4.801568     4.724070     7.216600     6.705130    -0.323356  2
    0.730712     1.914077     2.936674     3.378284     1.320145  1
    3.083844     6.489952     5.111887     6.737166     0.295007  2
    4.808117     3.185061     3.155778     3.645190    -2.543329  2
    5.189550     5.305636     8.186963     9.834405     1.497050  1
    2.253049     3.151423     4.904017     6.486383     2.546188  1
    0.180243    -0.928924     0.553582    -1.389481    -0.403625  1
    3.734347     3.690175     2.564517     3.530937    -0.942959  2
    0.003992    -0.236412     0.653776     0.128549     0.709313  1
    2.256870     4.783285     5.535410     7.073433    -0.906011  2
    4.379286     4.163184     4.995505     4.071861    -1.329148  2
   -0.544543    -1.356587    -2.300188    -0.820280    -1.471131  1
    2.397881     1.499826     2.788782     2.358449    -0.174530  1
    3.501400     2.744586     3.531569     4.867814    -1.085384  2
    2.875852     3.838072     4.755370     5.592826     1.777837  1
    1.731285     2.913020     4.381709     4.031142    -0.877671  1
   -0.429503     1.704591     2.218755     2.670826     1.446418  1
    1.287509     2.458583     4.228593     5.453356    -0.340062  2
    0.873439     1.415505    -0.908994    -0.568741     0.524458  1
    0.514914     1.519336     4.747199     5.469348    -0.447470  2
    1.273649     2.060593     1.682298     2.264490    -0.660318  2
    2.250372     4.437939     6.626322     7.265496     0.852370  2
    0.388196     0.652069     0.661719     3.249107     0.195944  1
    0.979765     1.246258     2.421306     3.753358     0.012009  2
    0.385968     2.411865     5.106153     4.978443     0.516000  1
    0.049952     1.419632     2.443851     0.261616     0.041159  1
    2.579748     2.095771     3.265875     5.256758     1.216625  1
    1.312609     2.247040     3.584401     5.763978     0.919305  1
    0.189686     3.057600     4.589050     6.654371     0.545531  1
    0.457802     0.761183     1.719820    -0.093609     0.460246  1
    4.911282     5.706912     5.658071     5.695748     0.245212  1
    1.265376     2.274597     1.784737     1.307075     0.267042  1
    1.258361     1.354424     3.022349     3.628016    -0.340706  1
    1.344383     1.911569     3.694192     3.234789     0.322961  1
    2.372564     1.559781     1.035547     2.738576     1.506126  1
    2.061035     4.290169     4.423053     3.989413    -0.848494  2
    4.065913     4.190014     5.313662     6.677861    -0.817548  2
    1.625367     2.727281     3.554231     5.770068     1.959083  1
    1.218864     3.020835     2.872320     4.233354    -0.410675  2
   -0.037841    -0.465394    -2.467690    -1.047530    -0.005050  1
    0.291944     2.181598     4.259177     4.499549     0.967860  1
    2.233389     1.803101     2.205151     2.508106    -1.480456  2
    2.854992     4.153779     4.484304     5.621202     1.250995  2
    1.671902     4.084802     4.733003     5.857707     0.721684  1
   -0.173789     1.027365    -0.672629    -0.597839    -1.281937  1
    0.482742    -0.604000     0.773402     1.510609     0.554787  1
    3.623038     5.012284     6.510192     6.459385     0.657823  2
    2.547366     4.401883     5.902416     7.646802    -0.476348  2
    2.062117     4.833024     7.319431     8.352425     0.975241  2
    1.997005     1.524856     1.635379     2.067132    -0.836529  1
    1.334658    -0.412904    -1.054207    -2.415636    -0.799988  1
    4.143406     5.250307     7.008231     7.143028    -0.428367  2
    1.507200     1.846857     2.692886     1.531720     0.406878  1
   -0.462413     2.200707     2.049033     2.364977    -1.192811  1
    1.182855     1.023152     1.892966     3.659469     0.097682  1
    1.510053     0.240770     0.551301     0.298876     0.396410  1
    0.093951     0.490891     0.105556     1.509183    -0.050218  1
    2.987787     4.965735     6.126647     6.878121     1.463510  1
   -0.309533     1.688954     4.657016     3.750068     0.035542  2
    3.145838     4.295833     5.382819     9.121989    -0.195498  2
    0.167719    -0.479705     1.046938     1.321625    -0.168074  1
    1.598162     0.826550     0.763713     4.184088    -0.084971  1
   -0.004410     1.572725     0.614157    -0.241249    -0.434198  1
    0.893848     0.514685     1.549977    -0.134319    -0.501913  1
    2.884672     4.733950     7.176648     7.660285     0.156684  2
    0.689001     3.327248     2.692772     2.665857    -0.878121  2
    1.036070     2.389650     3.934320     4.301969     1.625212  1
    2.239754     1.008235     2.721462     3.832203     0.474954  1
    2.819033     3.591183     4.175797     5.142205    -0.430793  2
    1.672456     1.832490     2.116800     3.218812    -1.163923  2
    2.985040     3.652928     4.046318     4.629649    -0.996420  2
    2.378502     2.410100     6.492025     5.482621     2.300063  1
   -0.041319     2.457931     1.856316     3.149846     0.102188  1
    2.770129     2.756845     4.311062     3.644625    -0.304717  1
    2.346342     4.463432     6.001692     6.805313    -0.981856  2
    2.471323     2.549106     2.442561     2.160017    -1.538020  2
    2.591274     4.986275     4.645674     5.212888     0.877416  1
    2.991306     4.965687     5.804643     7.732603    -0.279564  2
    3.100891     5.176505     6.977064     9.673438     0.147871  2
    2.573264     2.592752     3.166799     3.851628    -0.184587  2
    3.248907     2.283717     4.686444     4.701911     0.860092  1
    0.977959     1.224626     1.198551     0.265189    -1.197567  2
    2.070185     4.547599     3.201324     5.424767    -2.088076  2
    2.151409     3.992083     4.054928     4.350832     0.726757  1
    2.064069     1.894361     2.888398     3.048744    -1.337672  2
    3.291993     4.355403     5.886582     6.031437     0.384907  2
    1.439017     1.448161     2.297122     3.027871     1.458923  1
    2.912008     6.074406     5.417805     6.685362     0.196794  2
   -1.851357    -2.573474    -0.545547    -0.680104     0.627061  1
    1.115936     0.401800     1.245755     1.846233     0.041594  1
    3.127555     3.195652     5.168655     5.005332    -0.911050  2
    0.671388    -0.128283    -0.239507     0.805450    -1.202809  2
    1.568891     3.207838     3.776520     4.485459    -0.343990  2
    2.890814     1.242761     0.344905     0.832237    -2.458967  2
   -1.057346    -0.204156    -0.903618    -0.175159     0.912070  1
    0.821574     1.293806     3.505276     3.706983    -0.155301  1
    0.624262     0.780603    -1.229425    -0.551534    -1.138527  1
    0.376430     2.406969     3.126899     3.186147     0.499666  1
    0.914497     0.705224     3.275105     0.846231    -0.430410  1
   -0.616619    -0.186689     0.947457     1.425824    -1.174024  1
    4.288548     4.562833     5.125643     5.904128     1.186891  1
    3.626660     2.564925     5.277765     7.746729     1.132846  1
    0.466503     2.895625     3.214373     4.617491    -0.255809  2
    0.242695     1.286135     2.019797     3.259387    -1.070271  2
    0.334078     1.542841     2.833996     4.154026    -0.029632  1
    0.932757     4.229996     2.333687     5.013399    -0.073861  2
    1.668908     0.903898     0.908473     2.634427    -1.561370  2
    0.025897    -0.424033     0.635726    -2.002913    -2.180906  2
    0.865247     1.374540     2.284259     4.744948     0.969190  1
    1.127757     1.423195     2.554458     2.167394     1.291862  1
    1.516778     2.747705     3.421181     3.871206    -0.773435  1
    4.840941     4.641431     4.051453     4.801968    -0.376557  2
    4.467698     5.594170     5.936145     5.896277     0.643170  2
