    0.869608     1.820764     0.297787     2.064950  1
   -1.790441    -1.964370    -1.650273    -1.772661  2
    0.821313     1.157083     1.280551     0.317698  1
    1.211644    -2.381562    -2.035680    -0.903428  2
   -1.989626    -0.699874    -0.744201    -1.032261  2
    1.678806     1.738635     0.074033     1.192174  1
   -3.090276    -0.268940    -0.549826     0.186236  2
    1.310540     1.669274     1.904582     1.052416  1
   -1.403629     0.172740     0.016440    -2.688891  2
   -1.037174    -1.978568    -1.720630    -0.802909  2
    0.168655     0.675488     0.382522     1.864190  1
    0.147336     0.081386    -0.778516    -1.835254  2
    1.569733     1.383735    -0.763382     0.686677  1
    1.513182    -0.008662    -0.803711     2.465911  1
    0.549185     0.036052     1.310534     2.307037  1
   -2.576222    -1.627013    -1.156339    -2.234012  2
    3.306831     0.805844    -0.467458     1.227203  1
   -2.375876    -1.878472    -1.792056    -1.760837  2
    1.589114     0.436230     0.433687     0.984070  1
    0.861471    -0.179793     1.301007     0.880176  1
    0.502603     0.037287     0.708433     0.393787  1
    1.042703     1.121378     0.395727     0.878344  1
    2.069624     0.490525     1.635655     0.549396  1
   -1.300558    -2.357557    -0.861968    -0.360593  2
    1.668843    -0.372949    -0.786274    -1.386719  1
    0.632288     1.414842     0.033748     1.363704  1
   -0.429590    -1.767803    -1.951120    -1.809569  2
   -3.125203    -0.528961    -0.837634    -0.600563  2
   -0.492225    -0.387021    -1.796677    -2.569991  2
    2.720526     1.970400     2.332765     1.070413  1
    3.914089     3.233780    -0.199198     0.420392  1
   -0.163782     1.556857     1.573795     0.627375  1
    0.764157     1.328423    -0.774832    -0.279389  1
    1.435863     0.579521     0.006016     1.763639  1
   -1.580416    -1.005945    -0.167312    -0.594351  2
    1.325850     0.354521    -0.116103     1.351020  1
   -0.211541    -0.730054     0.240662     0.625090  1
    0.625891    -1.694185    -1.775292     0.330779  2
   -1.149942    -0.730657    -2.091570    -1.726877  2
    0.430844     0.709635     2.975173     0.997040  1
    1.256022    -0.723524     0.789329     0.647010  1
   -2.456321    -0.920469    -1.456092    -1.104629  2
   -0.261909    -0.742971    -1.014755    -0.760793  2
   -0.940597     0.129300    -2.296978    -2.567698  2
    1.640881     2.413036     0.527724     0.439025  1
   -1.511875    -1.042595     0.130389    -0.279507  2
    1.655906    -0.015071     0.278299     0.395100  1
    0.718111     0.337514     1.107055     0.576220  1
   -1.339151    -2.147534    -0.664054    -1.026556  2
   -1.011365    -1.243467     0.746785    -1.212282  2
    1.725315     1.705854    -0.801035     1.144642  1
    0.982591    -2.301246    -0.750756    -1.029494  2
   -1.423779    -0.833921    -1.783658    -1.972576  2
    0.848289     2.307967     0.975455    -1.672493  1
   -0.119767    -2.147108    -1.656817    -1.503409  2
   -0.489705    -0.892840    -2.526490    -1.039095  2
   -2.760427    -0.857837    -0.898303    -0.132923  2
   -0.720068    -1.314204    -1.379753    -0.118914  2
    0.507410    -1.665349    -2.256628    -0.474545  2
   -0.883997     2.217506    -0.265443     0.688723  1
   -3.347907    -1.038647     1.110454    -2.308719  2
   -0.455188    -2.784374    -0.160234     0.876329  2
    1.443215     0.637468     1.837258     1.732321  1
    0.283688     1.185945     0.040942     0.671630  1
   -0.155738    -1.626547     0.219177     1.652487  2
   -1.624686    -0.285956    -0.510405     0.071473  2
    1.391934     0.792355     2.403778    -0.825090  1
    1.398308     1.090109     0.696504     2.364368  1
   -1.065899    -0.120715     0.407621    -0.144275  2
   -0.974203    -1.051571    -1.294317    -0.720321  2
    1.305549     0.101570     1.810933    -0.840882  1
    2.093853    -0.147314     0.559826     0.316885  1
   -1.714480    -1.749116    -0.652136    -1.057262  2
   -2.445271    -1.246123    -0.715319    -1.349560  2
    0.833881    -0.801803    -1.615352    -1.283467  2
    0.404290     1.852173     1.303520    -1.115180  1
   -1.046637    -1.074153    -1.746670    -1.282595  2
   -1.428714    -1.912714    -0.120803    -0.266296  2
    1.449649     0.925782     2.639264     1.679084  1
    0.716681     0.402958     2.190830     0.224238  1
    1.632659    -0.445116    -0.977880     0.154736  1
   -1.186968    -1.525513    -1.099845     0.220683  2
   -1.658740    -2.164318     0.050657    -1.653380  2
   -0.581003    -0.646264    -1.638372    -1.829616  2
    0.914749     0.235965     0.674253     1.454862  1
   -1.917339    -1.765843    -0.581534     0.128591  2
    0.923527     1.178908     0.228290    -0.033498  1
    0.843163     0.220035    -0.055764    -0.823086  1
   -2.254566    -1.885195    -0.069742    -1.567124  2
    2.602076     0.266130     0.781446     0.173384  1
    0.662488     0.015467    -0.929274    -0.708980  2
    1.592779     2.401930     0.919144     2.226841  1
    0.015215     2.677139     1.897033    -0.323646  1
    0.455287     2.184404     0.895844     0.263807  1
   -2.846406    -1.265921     0.697233    -2.473033  2
    1.897988     0.168800    -1.075039     2.224398  1
    0.598233    -0.109750    -1.581438    -1.652402  2
    1.479182     2.458039     1.323881     0.203274  1
    2.027362     0.799079     1.265955     2.117579  1
    0.703204    -0.227514     2.756907     1.161847  1
    0.137045    -2.598135    -0.386344    -2.896897  2
   -2.756372    -2.106563    -0.340987     0.013486  2
   -2.370065    -0.546964    -0.024039    -1.684130  2
    1.656496     0.765051     1.256458     1.056995  1
   -0.082910    -0.548946    -0.479744    -2.138419  2
   -2.948552    -2.660965    -0.485129    -0.357342  2
    0.538758     0.693888     1.420610     0.737772  1
    1.016007     1.856131    -0.341043     0.777444  1
    2.482211     1.400917     1.237750    -0.301737  1
    1.965861     1.774757    -1.444456     1.284651  1
   -0.204021     0.717251     0.882872     2.955764  1
   -0.740104    -0.071992    -1.187189    -2.303592  2
    2.086916     0.498564     1.182748     2.741645  1
   -0.926821     0.262776    -0.624724     0.076438  2
   -1.462023    -1.252160     0.171539    -1.330154  2
    1.354947     1.383760     0.996129     1.327701  1
    3.116579    -1.221296     2.503489    -0.077075  1
    1.654555    -0.669768     1.082272    -0.521419  1
   -2.570013    -1.168128     1.028109    -1.520787  2
    1.007584     2.133068    -0.279316     1.206069  1
   -2.310355    -0.038508    -1.142887    -0.055585  2
   -1.019345    -2.060365    -1.695896    -0.065962  2
   -0.832799    -0.703786    -2.159183    -2.978420  2
    2.655117     0.991174     3.056783     1.225396  1
   -0.766914     0.574672    -0.193575     2.153955  1
    0.574137     0.760199     1.438197     3.113891  1
   -0.769901    -1.439384    -1.406109    -1.138127  2
    0.966443     0.131014     0.899752     0.052275  1
   -0.792829    -0.530545     0.112958     0.991408  2
    0.815349     0.565920    -0.138850     0.898722  1
   -0.330349     0.347445    -0.457805     2.513629  1
   -0.107316     2.257339     1.927996     1.329631  1
   -1.227271    -0.827410    -0.278455    -0.412092  2
   -0.322970    -1.163316     0.502036     0.436224  1
   -0.575113     0.766442    -1.328260    -0.916384  2
   -0.678700     0.855229     1.633469     0.484885  1
    2.643631     2.068956     0.461173     1.361833  1
    0.114776    -3.501257     0.041814    -2.552604  2
   -1.841385     0.612959    -0.692902    -2.277766  2
    2.366877     1.874435    -0.604513     0.747028  1
   -1.503915    -0.456001     0.892568    -1.192513  2
   -1.140921     1.388888    -0.967535    -0.213789  2
   -1.683783     0.815495    -0.935895    -1.617731  2
   -1.281676    -0.559956    -2.601051    -1.116574  2
    0.097012     0.184063    -0.605930    -0.721077  2
    1.144940    -2.266624    -2.103826    -3.505278  2
    1.883911     0.188673     1.717496     1.409151  1
    0.380544    -0.148064    -1.517536    -1.283719  2
   -0.104954     2.126578    -1.069555     1.463353  1
   -0.887768    -0.354083    -0.660001    -1.683404  2
   -0.535712     2.457208     1.638221    -0.017036  1
    0.959198    -1.698528    -0.290755    -0.769133  2
    1.989752     1.390163     2.376586     1.500402  1
   -1.479636    -0.905570    -0.972430    -1.026076  2
    0.995044     1.277204     0.353700     0.865660  1
   -0.384206    -3.272524    -0.813185     0.082666  2
    1.663277    -0.031529     0.269569     1.875045  1
    2.757946     1.540866     2.495184     0.367822  1
    1.083746     0.937831     1.274937     2.848203  1
    1.137018     0.533864     0.094173     1.454799  1
    1.931825    -0.926217     1.645133     0.957432  1
   -1.235653    -2.116477    -1.366056    -1.664573  2
   -1.220737    -2.489875    -1.132994    -1.970987  2
   -1.315043    -1.253625    -1.557032    -0.492403  2
    0.269057    -1.030947    -0.422672    -0.243013  2
   -1.148184    -0.031137    -2.196123    -2.190188  2
   -0.044597    -0.860853    -2.750496    -1.822954  2
   -0.025720    -2.288332    -1.941472    -1.093807  2
   -1.923819    -0.227269    -1.595109    -1.370761  2
   -1.729315    -0.650037    -0.961605    -0.240209  2
    0.889406    -1.390701    -0.704793    -0.477082  2
   -1.185957    -0.145058    -1.576420    -1.505378  2
   -1.927763    -1.578068    -0.132593    -1.501953  2
   -2.221358    -0.789691    -0.977442    -1.957073  2
   -0.672993    -1.278363    -1.580419    -0.682337  2
   -0.550727    -0.734565     0.222255    -3.034558  2
    1.475800    -0.155364     0.386723     1.087441  1
    0.214918     0.411383    -0.612455     0.833492  2
    0.907257    -0.394051    -1.790576    -1.509337  2
    0.167367     0.894396     2.686754     1.238850  1
    3.126832     0.245559     0.409469    -0.362348  1
    0.156730    -0.520301    -0.991343    -1.484946  2
   -0.739760    -1.903536    -0.431005    -2.464772  2
   -1.127432    -0.661493    -1.543963    -0.417576  2
   -0.510273     0.250267    -0.957386    -1.580647  2
    1.591508     0.579995     1.083156     1.562216  1
    3.812323     1.848934     1.724439     0.808333  1
   -0.270237    -1.543657     0.284032    -1.346345  2
   -3.613922    -2.231810    -4.511233    -1.031524  2
   -0.394940    -0.325854    -0.068664    -0.207816  2
    1.403141     0.845486     1.993984     0.865512  1
    0.973658     1.145731     0.581135    -0.122604  1
    0.943281     0.660148     1.071373     1.159704  1
    1.833985     1.379319     1.041411    -0.129388  1
   -1.243736    -2.587704    -0.923205    -2.035736  2
    3.141743     2.321569     0.367403     0.083112  1
   -0.415450    -3.132457    -2.406321    -1.291269  2
    0.624431     1.186487    -0.080743     1.780731  1
    0.085950     0.507905    -1.979099    -0.133869  2
   -0.546934     0.917824     0.529181    -2.296012  2
    0.215748    -1.703669    -0.719650    -1.472443  2
    0.617057    -1.009468    -1.466245    -2.999677  2
   -2.050041    -2.571047    -0.445076    -3.321346  2
   -1.399085    -0.275987    -0.782632     1.291122  2
    1.978455     0.984596     1.280306     1.094797  1
    1.168734     2.305681     2.672126    -0.343564  1
   -0.648363    -0.733303    -1.337477    -1.766692  2
    0.394491     1.652715    -0.534892     2.865132  1
   -0.986462    -1.132571     0.294481    -2.040651  2
    0.506983     0.211220     0.859140    -0.534015  1
    1.458513     0.622950     2.074086    -0.028625  1
    3.231622     1.110665    -0.131555     0.828753  1
   -1.619744    -1.267643    -0.352966    -2.182248  2
    0.131387    -2.311188    -0.838742    -0.314304  2
    0.690921     2.273943    -0.536932     1.574801  1
   -0.520662    -1.473485    -1.109871    -1.014466  2
    0.685240     0.390984     3.007927     0.849408  1
    0.139978     0.088686     0.343450    -0.001099  2
   -0.945253    -2.181451     0.166892    -1.368916  2
    0.136951     0.287213    -0.497786     0.021398  1
    2.265795     1.469295    -0.058080    -0.163830  1
   -0.646178    -2.688365    -0.459192    -1.425328  2
    0.965917     1.929727     1.031292     0.414038  1
   -3.194136    -2.259062    -1.273253     0.205694  2
    1.935702     2.389006     0.632171    -0.262825  1
    1.993917    -0.500084     0.644215     1.142594  1
    3.692052     0.714798     0.649075     1.037286  1
   -1.096532    -1.093717     0.659695    -0.518907  2
   -0.066634     0.559360     2.082772     0.861418  1
   -0.621529    -1.245179     0.952894    -1.248322  2
   -0.247296     2.793905     1.607214     1.297296  1
   -1.600745     0.652816    -1.808026    -1.138445  2
   -2.286984    -1.923501    -1.313654    -0.590527  2
   -0.137291    -0.466689    -1.245992    -0.047020  2
   -0.336027    -0.091679     0.162127    -0.518355  2
   -0.159867     1.438464     0.997919     0.442400  1
    1.617143     2.487401     0.102995    -0.277442  1
   -2.390961    -1.737393     0.230856    -2.777676  2
    0.372016     0.279702    -0.341128     1.061334  1
   -2.333679    -0.826489    -1.849877    -0.464852  2
    2.407459     0.974550    -0.681661     2.214876  1
    1.524528     0.496434     0.661082     1.409535  1
   -0.594601     0.878788     1.968001     2.041610  1
   -0.997021     2.405081    -0.132568     0.964479  1
    1.281674     0.625491     1.477771     2.528411  1
   -0.426913     2.691429     0.136246    -0.054825  1
    0.772961     0.864621     1.053171     0.807469  1
    3.182425     0.866287     1.250221     0.377414  1
    2.275893     2.457739     2.471330    -0.727317  1
   -0.321170    -0.736485    -0.514943    -1.415787  2
   -0.821925     1.947439     0.954504     1.700229  1
   -2.549203    -0.781067    -1.298659    -3.483491  2
   -0.680104     1.824753     2.280576     1.648251  1
    1.461502    -0.120816    -2.430255    -1.901526  2
   -1.639207    -0.496611     0.994044    -0.814847  2
   -1.934205    -2.211366    -1.290135    -2.694323  2
   -3.207516    -2.133199    -2.919029    -2.256379  2
   -0.015658    -0.294280     2.349310     0.981913  1
   -1.074800    -2.633425    -1.840741    -0.358400  2
    2.110855     1.656381     0.995120    -0.847093  1
    2.148800     1.684733    -0.049216     0.947202  1
   -1.909729    -0.035057    -3.090427     0.186538  2
    1.187745     2.849577     0.786052    -0.110697  1
   -1.199131    -2.395081     0.650105     0.929445  2
   -2.392922    -1.174943    -0.680113     1.092743  2
    0.534857     0.440354     1.212427     2.066371  1
    1.435040     2.675574    -0.139237    -0.162629  1
    2.039783     2.217125     0.147290    -0.740705  1
    1.940450     1.529094     1.655169     0.936188  1
    1.644131     1.440040     1.741199     0.235280  1
   -2.153912    -0.207018    -1.766803    -0.405331  2
   -1.334650     0.375606     0.215159    -0.656181  2
   -0.125048     2.950006     1.204017     0.884389  1
   -1.752257    -1.895553     0.589492    -0.175220  2
    2.092699    -0.107887     0.510273     1.481361  1
    0.049088     0.831028     1.391389     0.526872  1
    1.235393     1.445593     1.404371     1.044320  1
   -0.728256    -2.795760    -0.180464     0.061681  2
    0.096464     1.337370     2.094603     1.194534  1
   -0.024324     0.479696    -0.326283     3.362915  1
   -1.372714    -2.403336    -1.567460    -0.221128  2
   -2.268502     1.086964    -2.101897     2.024612  2
   -1.214282    -2.180161     0.243743    -2.480404  2
    0.279554    -0.990848    -1.448558    -2.173626  2
    3.727352     0.214462     1.377101     1.449919  1
    1.247994    -0.194067     2.287847     1.782122  1
    1.442593     0.572061     0.803475     1.049721  1
    2.992634     2.036202     1.147657     1.066918  1
    2.457367     1.469526     2.414447     0.871242  1
   -0.329409     3.137979    -0.090513     0.189250  1
    0.445866     1.419474     0.471595     0.203680  1
    0.501811     2.336135     1.195643    -0.008824  1
   -0.046374     0.729241     1.202157    -0.980859  1
   -0.945280     0.590617    -0.801936     1.074937  2
   -0.345870    -1.672355    -0.781081    -3.321869  2
    1.082732     0.494291     2.595921     1.028821  1
    0.372669     0.414112    -0.007736     0.955583  1
    1.113425     0.755348    -0.195792     0.865748  1
    1.925110     1.646032     0.291813    -0.199404  1
   -2.925650     0.392056    -1.361875     0.925228  2
    0.247729     0.210987     1.604320     1.280986  1
    0.314498     0.641774     2.039621     2.027217  1
   -0.195986     0.091517     0.687242     1.488324  1
   -0.438829    -0.118995    -0.421541     0.984956  2
    1.230618    -0.835950    -1.097518     3.538978  1
   -0.373832     0.269336     0.748952     1.106135  1
    0.078784    -2.268656    -0.039097    -0.688892  2
    0.992865     0.384111     2.227126     0.914454  1
    1.745570     0.415725     0.701662     0.848681  1
    0.113247     0.875926     0.210952     0.324573  1
    0.207565     0.738015     1.360127     2.174615  1
   -0.145798     0.120115     1.551000     2.153744  1
   -1.855763     0.220420     0.725669    -2.212586  2
   -1.353336    -1.680516    -1.164048    -2.772100  2
   -2.674013    -0.600169    -1.053467     0.083282  2
    1.854247     1.304637     2.304004     0.488709  1
   -0.765841    -0.864102    -1.793986    -2.367683  2
    0.908848     0.824928     1.653218     1.875926  1
   -1.490184    -0.736258     0.902313    -0.177688  2
   -1.758543    -1.640344    -0.523018    -2.246314  2
   -0.815470    -1.423866    -1.092384    -1.382025  2
   -0.944238    -1.927861    -2.245499    -0.852413  2
   -1.104576    -1.586560    -1.421302    -0.363093  2
    1.683040     1.661997     1.035356     2.614445  1
    1.376678     1.173073     0.938969     1.075875  1
   -0.820770    -1.510817    -1.267604    -3.153487  2
    1.681481     1.237302     2.269370     1.323977  1
   -1.849309    -0.832295    -2.067152    -1.569480  2
   -0.321736     0.676644     2.602984     0.679226  1
    2.417015     0.025230     2.320145     0.241180  1
    0.977900     1.113780     0.597328     1.295007  1
    0.948022     3.259044    -0.706136     0.716071  1
   -1.543329     3.514631     0.180090     0.518213  1
    1.287987     2.497050     3.809585     1.308873  1
    2.917988     2.023243     3.546188     0.983633  1
   -1.366112    -0.639137    -0.550499    -1.403625  2
    0.495450    -0.666514     1.579908    -0.767516  1
   -1.942959    -0.015447    -1.353499    -2.845689  2
   -1.099173    -0.290687    -2.102813    -2.380598  2
    0.781931     0.034706     0.093989     0.763115  1
    0.673841    -0.509058    -0.436731    -2.329148  2
    0.668805    -1.133858    -0.818416    -2.383660  2
   -2.471131    -1.660528    -2.121820    -2.263894  2
    2.284118     0.825470     2.212616     0.163185  1
    1.563399     0.445246    -0.085384     1.852498  1
   -0.065555     0.808643     1.786005     2.777837  1
    1.805828     1.253653     0.960951     0.758054  1
   -1.877671    -0.044601     0.313367     0.535244  2
    0.531237     2.446418    -0.757682     1.474750  1
    0.734912     0.395929     0.659938    -0.259414  1
   -1.237141    -0.239728    -0.479750    -0.475542  2
   -1.317446    -1.240886    -3.893928    -1.886437  2
   -1.447470    -2.846385    -1.605118     1.069802  2
    1.427490     0.339682    -0.139986     0.527454  1
   -2.250930    -1.392825    -0.147630    -1.960047  2
    1.531139     2.032685     0.540141     1.195944  1
    0.420470     0.477141     0.333195     2.879065  1
    1.012009    -0.654418    -0.389553     0.773786  1
    1.522308     1.516000     0.287989     2.062851  1
    1.230604    -1.455927    -0.958841    -1.792514  2
    1.525109     1.632113    -1.519531     2.216625  1
    1.793174    -0.008483     1.007101     2.259267  1
